ID_Aluno,ID_Disciplina,Presenca,Nota_Midterm,Nota_Final,Nota_Projetos,Nota_Total,Conceito
S5221,CS,83.83,53.98,99.93,68.92,52.23,F
S5222,Engineering,54.56,89.08,80.26,67.27,69.37,F
S5223,CS,57.36,82.49,64.34,80.7,70.6,D
S5224,Engineering,75.44,40.33,44.54,53.98,92.74,A
S5225,CS,,99.59,75.92,55.17,59.02,F
S5226,Engineering,92.98,85.39,78.5,80.5,82.18,A
S5227,CS,98.44,80.95,88.98,81.81,59.62,A
S5228,Mathematics,82.52,64.32,57.31,66.99,97.43,F
S5229,Engineering,83.79,73.31,98.89,57.34,76.47,C
S5230,CS,81.25,55.2,66.37,94.3,85.41,D
S5231,Engineering,,42.13,57.76,52.65,82.33,D
S5232,Business,57.36,90.16,60.91,85.87,65.18,D
S5233,CS,77.19,93.79,71.18,57.0,95.06,A
S5234,Engineering,69.3,49.75,96.2,81.87,81.36,C
S5235,Engineering,72.13,87.22,84.11,83.18,75.52,A
S5236,CS,76.18,84.47,74.63,90.21,76.42,C
S5237,Business,56.42,50.7,49.77,69.75,94.53,D
S5238,CS,67.97,65.31,48.96,51.09,52.96,D
S5239,CS,53.17,65.37,70.13,90.55,69.45,D
S5240,Business,98.98,85.6,83.72,72.2,92.08,B
S5241,Engineering,55.93,90.26,85.06,92.35,51.88,D
S5242,Business,62.93,45.69,53.55,88.8,81.96,A
S5243,Engineering,94.56,73.78,46.01,74.92,70.16,A
S5244,Business,74.14,85.7,63.07,99.97,60.23,F
S5245,Business,56.78,87.17,95.09,73.1,80.57,C
S5246,CS,69.21,48.88,72.72,84.83,91.55,D
S5247,Business,55.79,71.53,59.21,83.49,73.37,C
S5248,Engineering,60.01,91.45,59.42,75.9,57.34,F
S5249,CS,52.6,59.11,47.93,79.27,65.31,D
S5250,Engineering,71.91,65.51,68.39,89.93,99.07,F
S5251,CS,90.33,88.26,87.48,78.58,55.55,A
S5252,Business,79.3,45.36,98.11,72.51,58.04,C
S5253,Engineering,80.32,91.57,70.1,83.1,99.51,F
S5254,Mathematics,60.03,58.67,50.03,51.78,94.11,D
S5255,CS,67.19,40.09,80.98,55.46,85.36,B
S5256,Engineering,92.26,54.05,85.41,56.27,57.55,A
S5257,CS,54.39,45.37,44.3,71.29,62.03,F
S5258,Engineering,,45.54,91.01,93.59,59.01,D
S5259,Business,74.18,81.57,89.76,82.16,81.55,D
S5260,Business,91.86,52.84,68.35,98.63,69.94,B
S5261,Business,65.9,96.08,73.63,52.0,52.39,D
S5262,Business,66.94,70.99,82.8,86.1,64.56,F
S5263,CS,87.58,67.61,80.6,65.71,93.03,A
S5264,CS,89.25,66.06,40.99,51.16,89.8,A
S5265,Engineering,61.48,81.56,47.35,91.3,82.15,C
S5266,Engineering,98.64,67.14,49.76,58.13,54.28,A
S5267,CS,54.22,47.72,85.34,60.7,94.14,C
S5268,Engineering,53.43,92.81,66.41,67.02,76.73,D
S5269,Engineering,79.78,65.7,72.73,89.42,74.73,B
S5270,CS,,44.44,86.36,81.23,96.7,D
S5271,Business,98.04,71.76,60.46,63.24,50.44,A
S5272,Engineering,70.25,78.84,84.93,58.42,77.79,C
S5273,CS,51.26,56.53,66.54,55.48,89.56,C
S5274,CS,,88.02,62.63,57.49,53.18,A
S5275,Business,64.48,80.19,59.98,93.41,67.86,D
S5276,Mathematics,71.65,79.02,97.9,96.13,98.87,B
S5277,Engineering,,65.25,86.32,98.4,60.59,A
S5278,CS,,97.71,41.21,91.74,76.56,C
S5279,Mathematics,74.3,56.45,97.44,94.37,87.3,C
S5280,Engineering,71.32,74.66,86.53,90.81,69.52,A
S5281,Business,85.63,58.54,48.95,97.9,70.39,A
S5282,Business,,84.69,44.58,92.28,53.16,B
S5283,CS,59.26,42.87,58.49,73.1,59.5,C
S5284,Engineering,,42.75,77.45,66.16,94.03,D
S5285,CS,,88.65,76.99,79.21,90.92,F
S5286,CS,58.95,66.06,56.55,80.41,65.23,F
S5287,Business,,60.47,66.74,78.75,69.09,C
S5288,Business,99.72,76.45,52.71,85.34,72.02,A
S5289,Business,82.61,82.11,43.03,84.95,67.3,A
S5290,Engineering,80.33,52.07,71.02,54.36,82.7,A
S5291,CS,,51.13,60.82,64.28,50.64,F
S5292,CS,65.63,97.49,72.57,94.49,94.01,D
S5293,CS,,75.38,96.79,79.5,65.03,A
S5294,Engineering,98.45,63.41,48.6,66.43,93.62,A
S5295,Engineering,74.84,88.09,40.12,92.52,72.72,B
S5296,CS,64.51,71.51,44.61,62.45,88.82,B
S5297,Mathematics,88.51,54.5,67.76,70.46,91.29,A
S5298,CS,,52.4,82.42,63.81,65.06,D
S5299,Business,,63.81,74.85,93.57,82.02,F
S5300,Engineering,90.95,91.59,69.69,86.41,80.37,A
S5301,CS,56.25,43.69,61.24,73.01,73.8,D
S5302,Business,98.84,53.11,58.6,96.62,73.48,A
S5303,Business,99.28,93.59,62.58,96.37,65.26,A
S5304,Engineering,96.84,47.3,76.7,85.58,65.51,A
S5305,Engineering,74.8,77.78,50.07,94.6,77.41,C
S5306,CS,62.3,52.81,86.28,85.97,51.61,A
S5307,Engineering,79.1,76.35,74.52,81.41,96.68,D
S5308,Mathematics,71.0,62.99,56.15,71.04,82.5,D
S5309,CS,60.3,46.1,70.07,63.67,72.17,F
S5310,CS,71.18,74.95,97.77,53.01,53.09,B
S5311,Mathematics,,80.98,41.23,90.04,81.5,B
S5312,CS,53.55,80.82,51.97,56.11,50.89,F
S5313,Engineering,66.67,78.22,66.9,70.52,83.99,A
S5314,Engineering,50.89,70.01,78.31,61.73,53.63,D
S5315,Engineering,87.47,71.17,52.73,72.73,82.81,B
S5316,Engineering,,78.14,95.88,65.75,70.29,D
S5317,CS,53.13,81.42,78.55,91.48,83.13,F
S5318,CS,,79.29,92.65,98.91,56.92,D
S5319,Business,51.13,75.22,59.76,97.08,55.87,F
S5320,Business,79.5,49.35,89.74,81.12,62.37,A
S5321,Engineering,88.82,52.64,62.69,98.96,70.58,B
S5322,Engineering,89.39,55.61,55.17,70.04,62.65,A
S5323,CS,51.71,95.18,94.7,76.12,54.1,F
S5324,CS,95.32,85.56,45.53,62.84,66.25,A
S5325,Business,,73.17,96.57,94.9,85.29,B
S5326,Engineering,78.07,55.12,67.51,58.99,79.15,B
S5327,CS,74.1,46.65,99.56,80.52,98.17,B
S5328,CS,52.24,93.93,72.38,89.97,71.8,C
S5329,CS,78.1,93.56,85.45,79.77,66.64,D
S5330,CS,70.47,46.64,40.42,53.94,84.68,A
S5331,Business,88.64,87.83,69.8,80.57,70.6,A
S5332,Mathematics,,66.8,84.25,88.35,80.92,C
S5333,Business,84.18,59.44,86.97,59.39,97.31,D
S5334,Mathematics,55.07,84.35,49.48,86.85,74.96,D
S5335,Mathematics,56.65,76.86,65.14,93.93,74.91,D
S5336,Engineering,56.99,86.8,65.14,99.32,88.76,D
S5337,CS,52.28,44.46,46.22,70.5,87.8,D
S5338,Business,77.07,59.12,66.58,51.26,75.81,B
S5339,CS,89.7,59.16,88.43,70.95,53.24,A
S5340,CS,80.52,59.79,58.01,83.01,99.04,F
S5341,CS,78.75,70.15,65.95,94.57,68.87,F
S5342,Engineering,84.03,56.98,97.66,96.91,65.84,C
S5343,CS,66.98,66.66,41.9,95.48,99.08,A
S5344,CS,68.1,62.07,75.49,82.9,93.61,D
S5345,Engineering,65.71,84.12,84.61,84.13,66.51,D
S5346,Business,85.61,76.21,85.65,50.12,65.42,B
S5347,Engineering,58.08,79.22,82.96,68.19,86.05,D
S5348,Business,50.65,52.64,83.59,95.34,66.72,F
S5349,CS,79.81,59.53,43.54,84.48,62.57,B
S5350,CS,97.12,41.27,72.05,73.4,98.98,B
S5351,Engineering,80.47,46.5,86.98,55.21,78.29,B
S5352,Engineering,89.15,55.9,45.64,62.32,88.12,A
S5353,Engineering,83.64,43.93,40.72,77.75,85.65,F
S5354,Business,74.87,76.16,88.87,94.88,87.78,B
S5355,Business,85.92,99.89,82.74,54.79,95.17,A
S5356,Mathematics,91.21,46.05,64.73,57.69,75.04,A
S5357,CS,61.24,89.27,96.42,82.75,87.67,B
S5358,CS,,47.13,86.0,64.71,89.84,D
S5359,Engineering,61.19,80.19,98.07,58.49,97.32,A
S5360,CS,72.61,78.59,95.76,58.92,85.65,D
S5361,CS,,94.16,68.88,74.63,94.63,C
S5362,CS,67.26,46.84,85.28,79.19,54.75,B
S5363,CS,,58.93,80.15,95.22,56.3,B
S5364,CS,93.02,45.45,88.69,76.49,57.92,A
S5365,CS,75.77,64.44,87.26,84.56,57.24,A
S5366,Engineering,76.77,94.7,49.19,59.03,54.38,F
S5367,Engineering,93.04,86.89,54.02,85.67,56.13,A
S5368,Business,74.53,83.37,55.94,82.43,99.8,C
S5369,Engineering,84.08,71.98,89.11,60.81,63.61,A
S5370,CS,54.28,93.01,88.64,83.47,73.9,F
S5371,CS,58.93,66.97,69.72,60.57,91.08,C
S5372,CS,70.22,48.98,74.85,79.68,55.92,B
S5373,Business,74.74,90.26,89.62,83.44,65.87,B
S5374,Business,98.29,56.78,58.76,84.67,57.96,A
S5375,CS,98.53,43.22,43.01,95.46,53.13,A
S5376,CS,92.56,47.56,68.96,97.39,98.04,B
S5377,Mathematics,65.78,76.54,94.82,90.51,92.92,D
S5378,Engineering,98.2,76.42,87.43,93.94,93.96,A
S5379,Business,,55.61,62.0,50.97,93.43,C
S5380,CS,69.65,83.63,43.89,68.13,57.73,A
S5381,CS,85.08,86.42,78.22,51.99,89.25,A
S5382,Business,50.83,95.23,90.07,61.24,86.39,D
S5383,Engineering,57.31,75.1,79.9,69.09,96.27,D
S5384,Engineering,91.48,86.77,65.5,93.38,60.97,A
S5385,Engineering,82.28,85.19,47.4,75.59,70.7,D
S5386,Engineering,68.21,55.47,94.65,82.44,64.75,B
S5387,Business,75.03,58.61,56.56,68.14,62.9,F
S5388,CS,95.26,68.71,53.46,80.15,82.62,B
S5389,CS,81.58,41.14,88.96,90.78,58.2,B
S5390,Business,69.91,57.84,98.87,65.06,73.24,C
S5391,CS,56.02,68.43,79.61,96.61,82.33,D
S5392,Engineering,,46.48,77.49,60.67,56.52,D
S5393,Business,98.92,47.58,59.17,95.97,62.85,A
S5394,Mathematics,71.87,67.79,41.22,51.41,98.37,D
S5395,Engineering,73.59,83.86,51.51,77.14,89.77,A
S5396,Engineering,74.93,90.02,75.07,99.26,83.85,B
S5397,Business,94.21,72.78,49.08,80.49,92.8,A
S5398,Business,80.2,68.48,93.03,77.74,50.7,D
S5399,Business,84.68,63.06,51.29,84.12,50.3,F
S5400,Engineering,69.47,51.58,71.33,64.47,57.7,B
S5401,CS,51.45,48.79,70.72,52.7,74.76,D
S5402,Engineering,96.55,87.51,76.24,62.55,78.5,A
S5403,Business,97.46,67.9,59.65,58.81,55.68,B
S5404,Business,97.46,87.42,92.41,96.18,53.61,A
S5405,CS,,82.24,66.66,92.61,91.42,F
S5406,Engineering,90.76,51.63,82.01,65.89,73.22,B
S5407,Engineering,84.23,70.62,78.15,91.8,99.62,B
S5408,Mathematics,92.23,66.64,47.03,60.59,61.47,A
S5409,Engineering,80.03,65.43,77.36,59.98,82.36,F
S5410,Engineering,,72.55,73.04,88.38,90.22,A
S5411,CS,69.56,98.92,93.92,66.35,93.63,B
S5412,Engineering,98.56,88.77,92.85,53.24,65.32,B
S5413,CS,67.56,94.22,49.06,86.0,59.66,C
S5414,Business,,41.78,44.9,99.48,61.3,A
S5415,Business,54.66,48.42,57.68,78.3,83.34,C
S5416,Engineering,66.71,45.09,99.2,63.18,76.12,F
S5417,Engineering,67.55,55.79,41.29,68.65,79.95,C
S5418,Business,52.58,66.51,80.37,82.43,51.03,F
S5419,CS,55.95,78.52,76.51,85.07,69.55,D
S5420,CS,,70.05,78.79,94.32,65.51,A
S5421,Mathematics,,94.19,53.1,95.44,93.19,F
S5422,Business,53.17,96.39,53.6,93.06,88.81,F
S5423,Business,64.94,49.81,65.84,82.42,71.48,A
S5424,CS,50.51,91.17,45.75,72.49,81.53,F
S5425,CS,84.78,68.9,44.48,83.97,52.38,C
S5426,CS,81.02,67.2,45.3,83.33,81.86,F
S5427,CS,82.25,87.1,74.38,60.9,54.86,F
S5428,Business,68.72,45.59,63.86,75.38,85.7,F
S5429,CS,60.41,92.95,57.62,60.41,78.69,A
S5430,Business,86.02,80.25,58.95,94.96,65.02,A
S5431,CS,,92.52,52.44,66.16,68.54,C
S5432,CS,56.93,99.67,64.69,90.27,54.5,F
S5433,Mathematics,74.34,71.08,52.18,68.86,66.14,C
S5434,CS,62.44,45.6,81.88,88.19,98.34,F
S5435,CS,,49.99,47.44,61.05,74.31,C
S5436,CS,86.72,59.42,96.89,88.19,73.71,A
S5437,CS,76.9,46.21,45.39,58.98,81.46,D
S5438,Engineering,60.81,88.92,96.61,74.54,74.22,A
S5439,CS,65.5,57.81,90.0,55.68,67.78,F
S5440,Engineering,98.33,98.55,80.84,76.39,56.98,A
S5441,Business,92.43,82.16,94.74,91.04,81.52,A
S5442,Engineering,94.0,50.41,48.35,87.78,87.45,A
S5443,CS,73.0,68.56,50.58,52.54,96.16,D
S5444,Engineering,81.19,68.01,55.13,74.61,50.15,C
S5445,CS,68.84,69.55,54.69,92.61,53.33,F
S5446,Engineering,53.89,72.14,58.65,82.51,94.97,F
S5447,Engineering,70.05,41.87,74.54,52.96,81.56,C
S5448,CS,79.7,81.18,41.69,66.28,97.9,B
S5449,Business,64.36,69.23,62.94,77.83,71.54,B
S5450,Mathematics,92.4,87.46,54.78,58.63,70.83,B
S5451,Business,57.56,88.92,76.4,84.1,67.21,C
S5452,CS,68.36,53.83,99.11,81.74,57.14,C
S5453,Engineering,56.25,42.91,71.06,60.12,68.93,C
S5454,Mathematics,70.24,82.19,65.54,77.52,50.73,C
S5455,CS,51.98,98.67,62.09,90.59,75.47,C
S5456,Business,63.63,66.8,87.1,68.74,92.36,B
S5457,CS,70.04,55.58,44.32,62.35,66.06,D
S5458,CS,,49.4,97.59,85.06,54.73,C
S5459,Business,77.18,57.25,65.08,53.54,98.69,B
S5460,Business,63.75,59.68,58.82,91.63,56.45,A
S5461,Business,76.15,65.43,98.44,97.17,76.43,B
S5462,Mathematics,75.45,79.32,96.15,98.24,90.46,F
S5463,CS,65.81,56.39,78.52,71.63,62.62,C
S5464,CS,91.51,43.06,41.11,81.16,92.07,B
S5465,Mathematics,77.28,62.4,84.91,92.87,77.85,B
S5466,CS,66.61,91.34,60.13,61.17,66.6,B
S5467,Engineering,97.37,69.9,63.3,51.39,93.28,A
S5468,Engineering,92.26,97.89,49.52,69.23,81.1,A
S5469,CS,99.13,70.22,71.41,94.22,80.77,A
S5470,CS,84.61,56.55,84.67,75.25,75.2,B
S5471,Engineering,68.91,51.6,56.38,76.51,63.74,D
S5472,Business,64.04,81.67,96.32,84.57,65.24,C
S5473,Business,83.17,72.18,51.68,78.73,54.4,B
S5474,Engineering,99.04,76.24,43.98,52.72,62.19,B
S5475,Engineering,81.34,85.31,78.66,78.04,63.89,B
S5476,CS,94.08,83.55,90.96,82.4,52.94,A
S5477,CS,66.46,42.6,97.19,82.08,55.52,B
S5478,Engineering,,88.15,86.03,86.42,63.51,A
S5479,CS,95.31,71.96,51.98,76.0,83.86,B
S5480,CS,87.84,63.5,98.66,95.0,59.21,A
S5481,Engineering,,72.25,95.17,73.21,76.09,C
S5482,Engineering,88.74,76.75,49.79,75.91,75.4,B
S5483,CS,72.43,48.97,73.53,89.02,91.7,F
S5484,Engineering,76.55,65.04,73.33,91.66,80.46,F
S5485,Engineering,95.03,60.14,66.55,82.42,95.85,A
S5486,CS,77.58,61.02,99.06,56.32,81.41,C
S5487,Mathematics,62.77,45.48,43.58,66.6,51.28,C
S5488,CS,71.78,49.59,77.63,51.01,69.07,D
S5489,Business,,49.71,52.32,64.77,84.95,A
S5490,CS,54.84,62.39,71.64,78.51,73.76,D
S5491,Business,87.19,93.67,86.78,90.26,70.97,A
S5492,CS,55.47,52.36,54.8,79.28,83.58,D
S5493,Business,,64.97,63.6,51.99,64.29,B
S5494,CS,90.23,58.7,97.05,62.96,95.45,A
S5495,Business,73.38,87.24,85.69,78.9,70.66,C
S5496,Engineering,92.1,43.01,74.36,85.45,81.56,A
S5497,CS,67.09,51.79,53.32,93.32,99.12,A
S5498,Business,97.88,52.64,65.52,98.38,89.27,A
S5499,CS,60.47,99.58,86.44,94.59,76.58,F
S5500,Mathematics,51.91,74.25,89.23,73.37,92.97,F
S5501,CS,93.62,48.34,54.68,87.35,78.02,A
S5502,Engineering,87.61,56.33,79.72,62.03,72.08,A
S5503,Business,61.6,50.07,45.7,53.19,93.67,F
S5504,CS,99.24,47.48,41.39,52.75,51.36,B
S5505,CS,75.11,87.83,72.92,62.07,70.37,C
S5506,Business,97.55,69.75,53.46,51.88,67.15,B
S5507,Business,75.25,77.87,44.73,92.51,85.7,F
S5508,Mathematics,73.59,59.88,83.79,74.5,50.63,A
S5509,CS,72.46,73.22,69.88,90.55,83.04,F
S5510,Engineering,66.74,55.45,87.78,96.99,67.32,C
S5511,CS,76.69,58.48,79.84,99.7,54.89,A
S5512,CS,72.63,79.13,83.79,96.86,99.02,B
S5513,Business,51.84,49.02,58.44,85.83,60.61,D
S5514,CS,63.02,77.03,55.8,72.1,67.46,F
S5515,Engineering,60.66,91.13,76.05,79.9,60.35,F
S5516,Engineering,93.37,47.23,52.0,90.82,83.1,A
S5517,Business,79.94,93.85,88.92,94.88,89.13,D
S5518,Mathematics,88.18,44.77,71.38,97.82,93.03,B
S5519,Engineering,97.84,60.93,53.62,86.53,65.55,B
S5520,Engineering,82.2,76.63,77.51,77.0,76.23,B
S5521,Business,99.13,73.56,96.7,98.42,83.16,A
S5522,Engineering,65.59,45.78,44.93,97.93,81.48,C
S5523,CS,59.31,87.93,46.56,73.88,85.8,D
S5524,CS,70.17,98.39,90.63,82.43,88.49,C
S5525,CS,73.54,50.87,46.58,90.46,54.87,D
S5526,Engineering,94.77,93.71,42.36,71.65,58.42,A
S5527,Business,78.0,73.41,60.88,91.47,86.72,B
S5528,CS,64.61,96.16,68.0,55.57,73.83,C
S5529,CS,,50.57,74.17,74.06,71.35,D
S5530,Mathematics,75.29,87.52,70.44,74.13,72.77,A
S5531,Business,58.11,43.59,94.79,84.23,68.6,F
S5532,Engineering,78.84,92.99,86.12,55.82,79.55,C
S5533,CS,95.57,80.45,99.03,55.16,66.17,B
S5534,CS,92.13,62.22,68.59,95.03,81.84,A
S5535,CS,79.34,51.43,45.06,65.19,60.13,C
S5536,CS,68.85,88.99,97.33,66.35,87.88,B
S5537,CS,54.35,76.19,40.25,88.84,89.08,C
S5538,Engineering,73.48,61.62,86.57,70.75,78.93,A
S5539,CS,87.6,66.63,41.88,91.65,68.47,B
S5540,CS,68.01,89.59,85.67,70.07,50.72,F
S5541,CS,,60.34,96.28,88.03,56.08,B
S5542,Engineering,96.57,45.38,63.36,76.27,53.98,A
S5543,Engineering,91.08,94.68,54.46,96.79,50.51,A
S5544,Engineering,,63.24,53.58,66.37,86.11,D
S5545,CS,56.84,60.9,69.5,68.13,97.8,F
S5546,CS,57.25,52.26,50.25,98.5,50.56,F
S5547,CS,55.16,93.85,80.38,86.88,55.63,F
S5548,CS,80.81,53.05,62.1,88.63,93.03,D
S5549,Business,55.78,78.2,59.39,64.8,84.43,C
S5550,Mathematics,92.13,92.85,67.68,76.6,70.24,B
S5551,Engineering,99.65,42.09,72.56,65.68,99.64,B
S5552,Mathematics,68.32,89.73,48.52,62.99,78.68,F
S5553,Engineering,72.68,64.64,82.47,76.76,83.48,A
S5554,CS,85.58,79.48,92.98,99.39,82.66,A
S5555,Mathematics,96.86,62.34,56.68,60.73,61.14,A
S5556,CS,94.7,81.73,50.82,62.13,74.41,A
S5557,Engineering,52.88,55.26,85.63,62.16,60.82,F
S5558,CS,,41.32,51.01,89.59,75.47,B
S5559,CS,87.73,96.87,42.48,75.52,51.54,A
S5560,Engineering,84.44,40.98,77.15,69.24,69.1,A
S5561,Engineering,56.66,89.45,54.39,92.19,68.61,D
S5562,CS,75.1,50.15,50.31,64.87,64.58,B
S5563,CS,89.04,63.53,98.9,69.61,53.96,A
S5564,CS,60.94,89.35,57.51,53.68,88.55,B
S5565,Mathematics,,52.36,94.21,55.95,71.02,D
S5566,Business,52.65,91.94,50.69,56.84,90.7,F
S5567,Engineering,89.11,69.87,89.14,67.35,91.79,A
S5568,CS,80.79,61.97,70.12,76.2,60.68,A
S5569,Business,65.76,79.75,44.72,50.04,71.07,C
S5570,CS,86.05,60.48,84.02,59.5,86.05,A
S5571,CS,89.12,60.84,93.52,58.78,74.97,B
S5572,CS,96.69,84.01,49.78,62.67,92.75,A
S5573,Business,68.39,58.59,83.54,58.3,78.58,F
S5574,CS,84.3,52.05,66.7,59.76,81.48,D
S5575,CS,80.13,88.46,85.23,99.19,89.35,B
S5576,Engineering,76.26,88.32,82.84,79.74,56.11,C
S5577,CS,94.52,69.86,41.6,88.13,79.21,A
S5578,Engineering,50.16,71.6,50.72,90.97,54.27,F
S5579,Engineering,64.11,81.76,68.26,83.38,63.03,F
S5580,Engineering,76.91,70.56,96.02,85.2,60.63,B
S5581,CS,58.91,65.02,60.52,81.61,78.35,F
S5582,CS,95.39,99.69,77.73,82.47,92.2,B
S5583,Business,82.38,48.86,40.73,96.42,56.64,D
S5584,Business,73.89,75.56,82.67,59.29,88.42,F
S5585,CS,90.74,93.15,76.18,63.74,57.15,A
S5586,CS,72.54,81.23,82.92,54.66,59.48,F
S5587,CS,77.93,92.86,94.28,91.87,95.85,F
S5588,Engineering,50.14,60.18,48.79,72.44,50.49,F
S5589,Business,68.29,56.32,55.7,95.36,59.86,A
S5590,CS,56.94,91.08,99.75,70.58,60.78,C
S5591,Engineering,84.48,63.65,49.38,72.13,64.09,B
S5592,Business,73.95,82.58,83.24,72.42,68.17,B
S5593,Mathematics,65.09,48.86,83.5,80.62,55.16,D
S5594,CS,73.39,85.35,80.98,88.31,73.42,A
S5595,CS,60.48,72.94,53.65,67.56,69.97,F
S5596,CS,96.25,56.12,52.91,81.51,81.25,A
S5597,Business,52.7,69.67,79.98,60.2,93.38,D
S5598,Business,93.27,81.82,51.18,77.7,64.89,A
S5599,Engineering,,40.71,79.69,77.33,77.32,F
S5600,CS,80.95,78.25,69.55,94.44,68.57,F
S5601,CS,,72.5,63.2,94.79,52.01,D
S5602,CS,98.33,53.22,58.01,74.36,91.05,A
S5603,Engineering,,85.18,96.85,51.23,81.71,B
S5604,CS,79.44,58.21,70.49,92.23,50.11,C
S5605,CS,,56.61,73.68,50.03,62.48,F
S5606,Business,94.05,68.27,96.96,73.91,65.45,A
S5607,CS,,80.57,79.23,50.99,90.58,B
S5608,Engineering,99.52,95.73,97.47,67.63,88.04,B
S5609,CS,85.07,48.48,46.38,81.84,69.81,A
S5610,Business,60.44,63.79,90.8,68.56,57.87,D
S5611,Engineering,70.28,44.02,60.12,96.34,69.3,F
S5612,Mathematics,66.72,85.51,88.63,82.04,90.51,B
S5613,Engineering,,66.86,91.34,82.32,72.62,B
S5614,Mathematics,88.02,82.42,56.29,68.72,55.79,A
S5615,Business,79.21,59.33,64.53,51.93,51.93,F
S5616,Engineering,51.9,90.66,83.56,86.91,66.67,F
S5617,Mathematics,93.87,72.09,45.94,85.81,57.42,A
S5618,CS,64.84,96.62,85.33,76.51,87.25,D
S5619,CS,99.85,44.73,46.63,70.81,63.94,A
S5620,CS,97.71,70.86,94.87,76.92,93.87,A
S5621,Engineering,97.03,85.99,56.58,87.34,80.87,A
S5622,Business,90.56,76.01,74.54,85.64,69.68,A
S5623,Business,61.03,41.39,47.03,82.91,80.5,F
S5624,CS,76.63,98.34,56.17,95.19,64.76,B
S5625,Engineering,61.22,57.9,64.24,80.49,57.07,D
S5626,CS,62.98,54.96,69.22,50.73,98.21,C
S5627,Engineering,80.55,69.14,40.0,80.9,78.16,A
S5628,CS,52.04,72.53,93.32,80.63,50.37,F
S5629,Mathematics,98.47,85.98,40.46,53.48,65.52,B
S5630,CS,95.93,63.6,86.42,71.39,57.98,A
S5631,CS,69.04,66.4,68.23,82.55,62.91,C
S5632,Business,75.77,72.1,71.43,85.23,52.79,C
S5633,Engineering,73.31,63.66,52.5,94.65,62.25,B
S5634,CS,94.11,94.87,76.44,92.07,84.15,A
S5635,Engineering,,91.08,72.23,55.83,91.03,C
S5636,CS,63.91,67.3,49.85,80.44,67.37,B
S5637,Mathematics,72.34,40.01,54.29,79.82,76.12,D
S5638,Engineering,71.45,94.06,44.01,65.19,52.09,F
S5639,CS,97.97,47.46,43.98,59.21,54.54,B
S5640,Engineering,,54.67,40.83,59.98,77.6,C
S5641,CS,,49.14,53.23,58.88,92.03,A
S5642,Business,94.03,50.79,80.78,90.31,54.4,A
S5643,Mathematics,94.83,88.17,58.97,57.42,70.93,A
S5644,Business,93.59,74.77,60.56,63.22,98.52,A
S5645,CS,75.55,97.37,47.91,60.89,86.94,F
S5646,CS,82.99,53.89,74.53,85.64,59.88,F
S5647,CS,78.17,69.14,60.53,57.92,64.26,A
S5648,Engineering,53.47,98.65,80.58,51.2,97.4,F
S5649,Engineering,79.79,89.59,84.49,68.71,61.05,A
S5650,Engineering,50.68,83.72,75.08,65.25,72.05,D
S5651,Mathematics,66.25,51.34,56.56,69.89,67.78,B
S5652,CS,96.61,86.16,70.52,87.69,74.5,A
S5653,CS,65.2,60.85,55.12,50.62,61.83,D
S5654,CS,96.99,71.83,94.17,51.89,83.42,A
S5655,CS,62.51,76.55,85.98,62.78,61.73,B
S5656,CS,65.73,76.56,69.58,94.46,80.11,D
S5657,Engineering,81.42,83.59,97.93,58.45,67.89,F
S5658,CS,88.08,79.7,72.81,99.85,62.57,A
S5659,CS,75.07,44.1,59.71,90.28,84.75,B
S5660,Business,,67.44,45.73,72.81,98.26,D
S5661,CS,52.01,79.84,72.62,87.39,93.47,F
S5662,Engineering,96.11,57.76,91.62,75.94,54.34,A
S5663,CS,59.82,58.78,92.0,78.3,72.72,D
S5664,Engineering,94.21,47.47,76.27,79.04,84.74,A
S5665,Mathematics,70.04,65.12,63.61,82.44,78.13,C
S5666,CS,91.64,99.21,79.02,53.04,86.32,A
S5667,Engineering,83.58,57.12,85.73,80.82,98.76,D
S5668,Business,58.8,71.89,64.7,85.85,67.11,D
S5669,Engineering,95.9,84.59,68.58,65.54,88.54,B
S5670,CS,62.28,40.81,80.84,98.93,54.7,D
S5671,CS,62.21,94.03,92.6,57.22,93.49,F
S5672,Engineering,90.71,63.19,87.46,95.52,88.92,B
S5673,Business,55.29,92.15,41.34,83.82,76.05,F
S5674,CS,61.1,42.34,47.46,83.22,91.05,B
S5675,CS,75.18,48.74,91.17,93.8,83.33,C
S5676,CS,91.52,59.35,90.03,91.59,77.61,A
S5677,CS,57.37,60.73,63.33,67.27,97.3,C
S5678,CS,77.38,90.87,75.06,85.27,56.51,C
S5679,CS,,40.67,94.35,52.53,99.65,F
S5680,CS,93.03,78.47,94.69,73.2,57.72,A
S5681,CS,96.78,47.88,86.99,96.89,74.01,A
S5682,Mathematics,89.23,89.39,52.58,63.7,61.57,B
S5683,CS,82.64,86.71,83.82,52.5,63.6,B
S5684,CS,71.68,70.0,46.07,79.15,81.59,A
S5685,CS,55.61,52.76,93.64,67.75,51.74,D
S5686,Mathematics,85.49,78.07,48.95,68.98,97.04,A
S5687,Business,99.64,49.38,79.74,79.12,63.98,A
S5688,Business,86.84,51.4,76.61,81.08,63.63,A
S5689,CS,50.84,77.6,86.61,71.87,93.18,C
S5690,Business,74.81,99.47,73.09,75.38,88.24,C
S5691,Engineering,80.73,93.46,43.57,99.66,83.59,C
S5692,CS,,75.59,82.35,97.86,57.32,F
S5693,Engineering,85.99,72.31,62.99,85.37,88.48,A
